AFG99978,1
AEN94879,1
ABP49373,1
ABX58659,1
AEL31625,1
AEZ54170,1
AAA43271,1
ABB00347,1
ABB58924,1
ABD95319,1
ABO32961,1
ACC60614,1
ADV58851,1
AFG72330,1
CAC40042,1
ABB00355,1
ABV29911,1
ACC60562,1
ACC60700,1
ACO94564,1
ACR15471,1
ACV49536,1
ADY70700,1
ADY70870,1
ADY71040,1
AEK85901,1
AEO89185,1
AFG72671,1
AFK13899,1
AFR75851,1
AAA67336,1
ABA08510,1
ABB00341,1
ABD78029,1
ABJ16765,1
ABM22127,1
ABU80289,1
ACC60894,1
ACR61690,1
ACU44173,1
ACU80170,1
ADF83563,1
ADG08354,1
ADM95597,1
ADU85683,1
ADY69887,1
ADY69941,1
ADY70106,1
ADY71227,1
ADY71248,1
ADZ04841,1
AEA04051,1
AEL31501,1
AEL31529,1
AEN94868,1
AEO91846,1
AFM46819,1
AFM46925,1
AFM47131,1
AFO82981,1
AGF68630,1
AGF68736,1
AAA43263,1
AAA91324,1
AAC80156,1
AAK70438,1
CAD30543,1
AAY44663,1
AAY98089,1
AAY98179,1
ABB86949,1
ABC67567,1
ABD77809,1
ABF47629,1
ABI21081,1
ABI36005,1
ABK40614,1
ABL31748,1
ABL67189,1
ABQ01368,1
BAF57584,1
ABR28583,1
ABW39951,1
ACA33513,1
ACC60388,1
ACC60878,1
ACC94043,1
ACG70155,1
ACN85539,1
ACO25009,1
ACO25104,1
ACR15207,1
ACU43630,1
ACU44127,1
ACU43624,1
ACV72317,1
ACY06390,1
ACY06396,1
ADG08246,1
ADI46350,1
ADL28112,1
ADL39339,1
ADM95442,1
ADT78974,1
ADV58841,1
ADW10789,1
ADY70183,1
ADY70990,1
ADY71130,1
BAK23297,1
AEF33032,1
AEL31577,1
AEL31599,1
AEQ61324,1
AEQ61424,1
AEX33871,1
AEX35221,1
AFD98196,1
AFG72902,1
AFM46462,1
AFM46807,1
AFM46929,1
AFR76064,1
AFR76525,1
AFR76689,1
AGF68664,1
AAA43335,1
AAC34266,1
AAC63486,1
AAG28375,1
AAK70444,1
CAC87397,1
CAD30535,1
AAO88262,1
AAO46702,1
AAY98378,1
AAZ72698,1
ABA26768,1
ABA43180,1
ABB02805,1
ABB02949,1
ABB60009,1
ABB80003,1
ABB80083,1
ABC50400,1
ABD59894,1
ABD60858,1
ABD94989,1
ABE26993,1
ABF47871,1
ABG26262,1
ABG37386,1
ABG37452,1
ABG47842,1
ABI95230,1
ABK40559,1
ABL07012,1
ABO38023,1
BAF57523,1
ABQ45535,1
ABQ51936,1
ABS00320,1
ABS00906,1
ABS49901,1
ABS49945,1
ABS53357,1
ABV30032,1
ABV30417,1
ABW71523,1
ABY70957,1
ACC60530,1
ACC60680,1
ACC60816,1
ACC60938,1
ACC94051,1
ACC94057,1
ACD47325,1
ACD47425,1
ACJ53880,1
ACK57719,1
ACK99445,1
ACN50278,1
ACO95461,1
ACO94588,1
ACR39161,1
ACR39165,1
ACT21524,1
ACU43694,1
ACU43728,1
ACU46728,1
ACU80247,1
ACY06406,1
ACY66966,1
ACY66972,1
ADC45619,1
ADG08477,1
ADH83366,1
ADK65112,1
ADM18055,1
ADN89481,1
ADV69032,1
ADY04731,1
ADY70670,1
ADY70690,1
ADY71020,1
ADY71594,1
ADY80127,1
AEA03959,1
AEA29355,1
AEA29363,1
AEA29405,1
AEC23275,1
AEF33044,1
AEI87796,1
AEL31519,1
AEL31557,1
AEL31583,1
AEL31609,1
AEM60007,1
AEN94890,1
AEO91612,1
AEO91857,1
AEP17225,1
AEX35177,1
AEX36423,1
AEY69232,1
AEZ02126,1
AFC95846,1
AFC95848,1
AFD64440,1
AFG72770,1
AFH00584,1
AFJ19105,1
AFJ74638,1
AFJ74782,1
AFJ77552,1
AFO66193,1
AFP99569,1
AFR75864,1
AFR75885,1
AFR76004,1
AFR76442,1
AFR76502,1
AFR76543,1
AFR76700,1
AFR76776,1
AFU09967,1
AFU10027,1
AFU10083,1
AFU10140,1
AFZ15801,1
AGF44960,1
AGF44973,1
AGI55682,1
AAA43317,1
AAA43331,1
AAA43343,1
AAA43673,1
AAD00134,1
AAF74333,1
CAC04080,1
CAC87391,1
CAC87411,1
CAD30541,1
AAO15337,1
AAO46345,1
AAO46361,1
AAO46409,1
AAO46417,1
AAO46674,1
AAU25859,1
AAX12733,1
AAX12783,1
AAX76735,1
AAY28610,1
AAZ38530,1
AAZ43396,1
AAZ79395,1
AAZ79631,1
ABA12753,1
ABB00339,1
ABB00351,1
ABB04329,1
ABB04340,1
ABB46394,1
ABB46460,1
ABB86909,1
ABC40535,1
ABC42309,1
ABD60968,1
ABD77677,1
ABD78128,1
ABE11891,1
ABE11902,1
ABE11944,1
ABE12636,1
ABF01925,1
ABF21303,1
ABF21309,1
ABF82821,1
ABG48370,1
ABI20872,1
ABI20894,1
ABI36059,1
ABI36069,1
ABI36071,1
ABI85002,1
ABJ15717,1
ABK40019,1
ABK80236,1
ABM67031,1
ABE15586,1
ABN50769,1
ABO21713,1
ABO32983,1
ABO38056,1
ABO52359,1
ABP35618,1
ABP49219,1
ABP49329,1
ABP49395,1
ABQ58983,1
BAF63044,1
BAF63048,1
ABR29587,1
ABU80190,1
ABV30637,1
ABW06162,1
ABW06289,1
ABW40336,1
ABW40567,1
ABW71505,1
ABW91616,1
ABX58461,1
ABY74985,1
ABY74997,1
ABY75103,1
ABY75107,1
ABY75159,1
ACA42431,1
ACC60402,1
ACC60452,1
ACC60534,1
ACC60730,1
ACC60778,1
ACC60820,1
ACC94037,1
ACC94049,1
ACC94063,1
ACC94071,1
ACC94099,1
ACC94111,1
ACC94137,1
ACD47269,1
ACD47287,1
ACD47367,1
ACD47383,1
ACD47397,1
ACD62319,1
ACF49409,1
ACJ53882,1
BAH02073,1
BAH02093,1
BAH02133,1
BAH02143,1
BAH02153,1
BAH02183,1
ACM45807,1
ACN72620,1
ACN85530,1
ACN90960,1
ACN90991,1
ACO95155,1
ACO95439,1
ACO94566,1
ACR61668,1
ACT34433,1
ACT34459,1
ACT34577,1
ACT67849,1
ACT97071,1
ACU12518,1
ACU43807,1
ACU43849,1
ACU43886,1
ACU44051,1
ACU68860,1
ACV72307,1
ACY06380,1
ACY06394,1
ACZ05372,1
ACZ81535,1
ADD21471,1
BAI83400,1
ADG08510,1
ADI46360,1
ADL28394,1
ADL39141,1
ADL39460,1
ADM18041,1
ADM35898,1
ADM95444,1
ADM95625,1
ADT79154,1
ADU02117,1
ADV58833,1
ADX60682,1
ADY70007,1
ADY70040,1
ADY70051,1
ADY70260,1
ADY70590,1
ADY70880,1
ADY71030,1
ADY71409,1
ADY71584,1
ADY71616,1
ADY71780,1
ADY71791,1
ADZ05686,1
AEA04356,1
AEA29373,1
AEA29403,1
AEC23287,1
AEC23297,1
AEC46376,1
BAK23291,1
BAK23295,1
AEG65034,1
AEG65199,1
AEH42800,1
AEI87782,1
AEI87790,1
AEI87814,1
AEK85919,1
AEK85929,1
AEL31485,1
AEL31521,1
AEL31547,1
AEL31559,1
AEL31615,1
AEL31619,1
AEL31531,1
AEN94846,1
AEO91597,1
AEO91623,1
AEO91737,1
AEO91748,1
AEO91879,1
AEO91923,1
AEP17149,1
AEP17183,1
AEP17203,1
AEP17229,1
AEX34003,1
AEX34046,1
AEX34935,1
AEX35331,1
BAL70457,1
AFD32587,1
AFD63553,1
AFD63751,1
AFD64136,1
AFD98217,1
AFG72098,1
AFG72164,1
AFG98942,1
AFG99107,1
AFG99283,1
AFG99382,1
AFH00100,1
AFH00265,1
AFH53648,1
AFJ74461,1
AFJ74844,1
AFJ78058,1
AFJ78454,1
AFM46590,1
AFM46751,1
AFM46949,1
AFM46965,1
AFN66950,1
AFO64892,1
AFQ60209,1
AFR75928,1
AFR75939,1
AFR75950,1
AFR76159,1
AFR76188,1
AFR76315,1
AFR76509,1
AFR76575,1
AFR76649,1
AFR76711,1
AFR76743,1
AFR76798,1
AFU10136,1
AFU92404,1
AFY24133,1
AFZ15833,1
AGA19010,1
AGB98933,1
AGB99891,1
AGC13534,1
AGC13599,1
AFQ34777,1
AGC96283,1
AGC96367,1
AGF68887,1
AGF69086,1
CAA30883,1
